,gene_ids,n_cells,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
IBSP,ENSG00000029559,25,False,25,0.0074875206,99.48003327787022,36.0,True,0.0777413700923982,3.0818576093029746,0.88986415
SPP1,ENSG00000118785,104,False,104,0.027038269,97.8369384359401,130.0,True,0.306561227255116,3.3253850579315434,1.5687919
PKD2,ENSG00000118762,1304,False,1304,0.359401,72.87853577371048,1728.0,True,1.6901260181166267,2.968594627605985,0.55443275
HERC6,ENSG00000138642,1381,False,1381,0.51809484,71.27703826955074,2491.0,True,2.100560119958299,3.3494666602361645,1.8106796
HERC5,ENSG00000138646,28,False,28,0.0068635605,99.41763727121464,33.0,True,0.08799284135740801,3.0261362869989883,0.7345192
BMPR1B,ENSG00000138696,104,False,104,0.023294508,97.8369384359401,112.0,True,0.2867771823849695,3.0338237484655957,0.755951
RP11-710C12.1,ENSG00000271474,24,False,24,0.005199667,99.50083194675541,25.0,True,0.05065318877728922,2.9482571342316914,0.5174007
RP11-1299A16.3,ENSG00000260641,31,False,31,0.006655574,99.35524126455907,32.0,True,0.09739470023757818,3.281878542963183,1.4475006
RP11-696N14.1,ENSG00000246090,70,False,70,0.014559068,98.5440931780366,70.0,True,0.23121480278734896,3.167213353721098,1.1278266
DDIT4L,ENSG00000145358,49,False,49,0.016846921,98.98086522462563,81.0,True,0.15749857415211935,2.987495561060499,0.6267931
SLC39A8,ENSG00000138821,531,False,531,0.14642262,88.9559068219634,704.0,True,1.1407946506741637,3.4819759164801853,2.8655636
CENPE,ENSG00000138778,224,False,224,0.0813228,95.34109816971714,391.0,True,0.5476833748535768,3.1428368232078796,1.5397991
AC004069.2,ENSG00000251259,11,False,11,0.0022878535,99.77121464226289,11.0,True,0.03812960185617227,3.1032712139475493,0.9495629
TET2,ENSG00000168769,407,False,407,0.09005824,91.53494176372712,433.0,True,0.7770222962805738,2.9200417827080516,0.5407362
RP11-710F7.3,ENSG00000249635,21,False,21,0.004575707,99.56322795341099,22.0,True,0.054482849873978875,3.0226454455958787,0.7247871
TBCK,ENSG00000145348,471,False,471,0.10524126,90.20382695507487,506.0,True,0.8966829247590421,3.052881128623379,1.1364176
SGMS2,ENSG00000164023,721,False,721,0.19009984,85.00415973377704,914.0,True,1.1703233821991281,2.9489468580524743,0.6279955
COL25A1,ENSG00000188517,36,False,36,0.0074875206,99.25124792013311,36.0,True,0.08256541278513889,2.9682283130466884,0.5730781
CASP6,ENSG00000138794,340,False,340,0.076123126,92.92845257903494,366.0,True,0.6523058030396255,2.9681412366737607,0.7564249
CFI,ENSG00000205403,242,False,242,0.054284524,94.9667221297837,261.0,True,0.5846317743478001,3.01315387996974,0.95827174
EGF,ENSG00000138798,18,False,18,0.0037437603,99.62562396006656,18.0,True,0.06151278676278482,2.9831496008660796,0.614677
C4orf32,ENSG00000174749,298,False,298,0.07716306,93.80199667221298,371.0,True,0.6108666311656056,3.326690302850686,2.3642395
ALPK1,ENSG00000073331,764,False,764,0.1921797,84.10981697171381,924.0,True,1.3128546836374362,2.9826953029591414,0.7696659
RP11-384K6.6,ENSG00000260404,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.047965567921643915,3.120556800838895,0.9977532
SYNPO2,ENSG00000172403,358,False,358,0.09920965,92.55407653910149,477.0,True,0.7488784262403682,3.104527198816365,1.3680102
USP53,ENSG00000145390,674,False,674,0.17741264,85.98169717138103,853.0,True,1.2690188203889865,3.7408359510516846,3.9522154
RP11-33B1.3,ENSG00000250950,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.020741349762474468,2.945385891424367,0.50939596
RP11-679C8.2,ENSG00000250938,55,False,55,0.011855241,98.85607321131448,57.0,True,0.15988796487790488,3.2532667572138996,1.367734
NDNF,ENSG00000173376,127,False,127,0.030990016,97.3585690515807,149.0,True,0.2581249567515092,3.0898650807874373,0.91218805
CCNA2,ENSG00000145386,293,False,293,0.093802,93.90599001663892,451.0,True,0.6879336015252143,2.97569169855526,0.7902829
SPRY1,ENSG00000164056,181,False,181,0.04700499,96.23544093178037,226.0,True,0.5023823000999993,2.987312187384659,0.8423918
FAT4,ENSG00000196159,194,False,194,0.041597337,95.96505823627288,200.0,True,0.4867566524405932,2.967178742639689,0.7521089
INTU,ENSG00000164066,428,False,428,0.09879368,91.0981697171381,475.0,True,0.8153276298337946,2.9784526614499627,0.8026637
MFSD8,ENSG00000164073,276,False,276,0.06073211,94.2595673876872,292.0,True,0.5406440435561339,2.940290595999459,0.6315364
C4orf29,ENSG00000164074,412,False,412,0.09047421,91.43094841930116,435.0,True,0.8334564931436638,3.030140053156181,1.0344415
PGRMC2,ENSG00000164040,2000,False,2000,0.6464226,58.4026622296173,3108.0,True,2.1724218784107086,3.0122222879625653,0.52052367
RP11-420A23.1,ENSG00000251432,27,False,27,0.0056156404,99.43843594009984,27.0,True,0.06446412368288763,3.022284345846549,0.7237804
JADE1,ENSG00000077684,405,False,405,0.09754576,91.5765391014975,469.0,True,0.8191525373286727,2.941430909496737,0.63664985
RP11-314N14.1,ENSG00000250102,76,False,76,0.016638935,98.41930116472545,80.0,True,0.2337506969532104,3.168131469202949,1.1303862
SLC7A11,ENSG00000151012,1125,False,1125,0.38810316,76.60149750415974,1866.0,True,1.7527996476787968,3.5937493216449616,3.0890589
MGARP,ENSG00000137463,64,False,64,0.015806988,98.66888519134775,76.0,True,0.19360366962270342,3.131429717837514,1.0280657
RP11-83A24.2,ENSG00000273247,740,False,740,0.17845258,84.6089850249584,858.0,True,1.3204484971017953,3.250739534200916,1.8948714
RP11-102N12.3,ENSG00000273472,70,False,70,0.015183028,98.5440931780366,73.0,True,0.18253170339400002,3.0574043348855127,0.8216911
RP11-362F19.1,ENSG00000248810,12,False,12,0.0029118136,99.7504159733777,14.0,True,0.06368264371626184,3.1702319553111917,1.1362422
RP11-284M14.1,ENSG00000250326,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.021183504797269357,2.9753758904713656,0.59300476
HHIP,ENSG00000164161,151,False,151,0.04201331,96.85940099833611,202.0,True,0.4062207468980002,3.0758735550533896,0.8731812
PRMT10,ENSG00000164169,584,False,584,0.13207155,87.85357737104825,635.0,True,1.1028744543532356,3.2112274111276817,1.729006
DCLK2,ENSG00000170390,124,False,124,0.026830282,97.42096505823628,129.0,True,0.3073703580802539,3.0487010830452976,0.79742736
LRBA,ENSG00000198589,451,False,451,0.100665554,90.6198003327787,484.0,True,0.8793518722598138,2.9694096827683487,0.7621129
MIR4453,ENSG00000268471,67,False,67,0.014143094,98.60648918469218,68.0,True,0.180863255805314,2.995214296364851,0.6483121
TMEM154,ENSG00000170006,224,False,224,0.05012479,95.34109816971714,241.0,True,0.4861663024598089,2.9288086691696456,0.58004886
TLR2,ENSG00000137462,194,False,194,0.04326123,95.96505823627288,208.0,True,0.5432582135085479,3.1088084762753128,1.3872083
SFRP2,ENSG00000145423,114,False,114,0.038061563,97.6289517470882,183.0,True,0.40612632040536367,4.679930209252429,5.345115
CTSO,ENSG00000256043,1091,False,1091,0.30074877,77.30865224625624,1446.0,True,1.5766465176331026,3.064682709125584,0.9440121
RP11-597D13.9,ENSG00000248429,304,False,304,0.07154742,93.67720465890184,344.0,True,0.6751826653084285,3.263651186792733,2.0815578
TMEM144,ENSG00000164124,218,False,218,0.049084857,95.46589018302829,236.0,True,0.6013595537658195,3.3188149773470172,2.3289247
RXFP1,ENSG00000171509,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.05689304047817029,2.973611213558888,0.58808506
FNIP2,ENSG00000052795,1051,False,1051,0.2797421,78.14059900166389,1345.0,True,1.5413531740185202,3.069058610826199,0.9617537
RP11-218F10.3,ENSG00000273449,46,False,46,0.009567387,99.04326123128119,46.0,True,0.11712610127434592,3.0165842544545174,0.7078892
FAM218A,ENSG00000250486,60,False,60,0.012687188,98.75207986688852,61.0,True,0.1717646938660999,2.9987329854189246,0.6581218
TRIM60,ENSG00000176979,18,False,18,0.0037437603,99.62562396006656,18.0,True,0.04434137069519375,3.140990440362078,1.0547199
TMEM192,ENSG00000170088,615,False,615,0.14330283,87.20881863560732,689.0,True,1.0388582690069095,2.9559879336972927,0.6575528
MSMO1,ENSG00000052802,835,False,835,0.21942596,82.63311148086522,1055.0,True,1.2984470040230274,3.0001833496825063,0.84307784
ANXA10,ENSG00000109511,14,False,14,0.0031198002,99.70881863560732,15.0,True,0.04223443888129879,2.9632747379597344,0.5592681
DDX60,ENSG00000137628,995,False,995,0.28993344,79.30532445923461,1394.0,True,1.5694752403253276,3.0102804371611485,0.7234436
DDX60L,ENSG00000181381,1461,False,1461,0.53036606,69.61314475873543,2550.0,True,2.0809994306649067,3.337903651830611,1.7664443
CBR4,ENSG00000145439,946,False,946,0.2279534,80.32445923460898,1096.0,True,1.391601141840569,3.0831443772123666,1.0188631
HMGB2,ENSG00000164104,645,False,645,0.37458402,86.58485856905158,1801.0,True,1.5323450168772097,3.7718054970547423,3.8109696
RP11-798M19.6,ENSG00000272870,242,False,242,0.053660564,94.9667221297837,258.0,True,0.5814774992844237,3.0308280360687565,1.0375266
SCRG1,ENSG00000164106,371,False,371,0.100873545,92.28369384359401,485.0,True,0.8857205628023652,3.214057151592052,1.8591671
WDR17,ENSG00000150627,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.034778829238169044,3.0766512826821284,0.87534946
RP11-313E19.2,ENSG00000248388,524,False,524,0.12707987,89.10149750415974,611.0,True,1.1415140483859656,3.320654039532369,2.188361
AGA,ENSG00000038002,595,False,595,0.13415141,87.62479201331115,645.0,True,1.013572423402956,2.987345306347366,0.7891858
TENM3,ENSG00000218336,380,False,380,0.08881032,92.09650582362728,427.0,True,0.7251075662592875,3.0401684950754504,1.0794113
RP11-326I11.3,ENSG00000271646,280,False,280,0.06198003,94.17637271214643,298.0,True,0.6085890216785628,2.985005337414035,0.83204734
RP11-326I11.4,ENSG00000271538,9,False,9,0.0018718801,99.81281198003327,9.0,True,0.015169803928753894,2.9511434616455317,0.5254474
CENPU,ENSG00000151725,182,False,182,0.06655574,96.21464226289518,320.0,True,0.48080980283621033,2.9451609093669924,0.653376
LRP2BP,ENSG00000109771,85,False,85,0.018302828,98.23211314475874,88.0,True,0.2734926325499127,3.4431145528101417,1.8970088
RP11-714G18.1,ENSG00000250410,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.041052353937390235,3.065618672858053,0.84459174
ANKRD37,ENSG00000186352,1224,False,1224,0.4764975,74.5424292845258,2291.0,True,1.8805716486562982,3.331666491713984,1.7425836
C4orf47,ENSG00000205129,367,False,367,0.08236273,92.36688851913478,396.0,True,0.7831430590701822,3.0607228312572596,1.1715815
SORBS2,ENSG00000154556,1787,False,1787,0.9122296,62.83277870216306,4386.0,True,2.5619326573792365,4.37663833831442,4.14647
TLR3,ENSG00000164342,662,False,662,0.16680533,86.23128119800333,802.0,True,1.1536004570625904,2.9966083295662322,0.82807046
CYP4V2,ENSG00000145476,508,False,508,0.11501664,89.43427620632279,553.0,True,0.9335528275427402,2.9227721621494065,0.51811844
KLKB1,ENSG00000164344,25,False,25,0.0054076537,99.48003327787022,26.0,True,0.09713470440981406,3.1659868076069677,1.124407
RP11-11N5.3,ENSG00000272218,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.019703318583524948,3.0285271030788605,0.74118453
TRIML2,ENSG00000179046,12,False,12,0.003327787,99.7504159733777,16.0,True,0.08015627628549025,4.199676166753539,4.0062194
AF146191.4,ENSG00000245685,14,False,14,0.0031198002,99.70881863560732,15.0,True,0.039843785207965984,3.1927743964054764,1.199088
CTD-2083E4.6,ENSG00000248925,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.021317771133077746,2.9529450179258587,0.53046995
AC026740.1,ENSG00000268885,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.01564791883093436,3.076572890029949,0.8751309
CTD-2589H19.6,ENSG00000271781,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.013171198691813407,3.212310265075478,1.2535518
SLC12A7,ENSG00000113504,636,False,636,0.16077371,86.7720465890183,773.0,True,1.088477035619589,3.072204294489001,1.1454098
RP11-315A16.1,ENSG00000260981,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.03902742973253468,3.253705562786735,1.3689574
SEMA5A,ENSG00000112902,932,False,932,0.25686356,80.61564059900167,1235.0,True,1.398190842797128,3.0261747380652277,0.7878854
DNAH5,ENSG00000039139,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.03208970390343422,3.1500828707444644,1.0800687
CTD-2165H16.4,ENSG00000261360,80,False,80,0.016638935,98.33610648918469,80.0,True,0.27205716238407496,3.090211186013561,0.913153
ANKH,ENSG00000154122,1775,False,1775,0.76830286,63.082362728785355,3694.0,True,2.302829579225589,3.5011045505769505,1.5659763
MYO10,ENSG00000145555,1792,False,1792,0.6782446,62.7287853577371,3261.0,True,2.241027761658724,3.0542335908683738,0.68124133
AC091878.1,ENSG00000215196,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.025113680787261353,3.06703947459208,0.84855276
CTD-2139B15.2,ENSG00000248223,9,False,9,0.0018718801,99.81281198003327,9.0,True,0.022007522393875247,3.104775020379797,0.9537554
C5orf17,ENSG00000248874,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.03334215647153171,3.1724794564589076,1.1425079
LINC01021,ENSG00000250337,42,False,42,0.010191347,99.12645590682196,49.0,True,0.13889984014099338,3.663835883187098,2.5123556
CDH6,ENSG00000113361,912,False,912,0.26351914,81.03161397670549,1267.0,True,1.3896151256945715,3.0354215584037645,0.82537574
CTD-2233C11.2,ENSG00000250583,16,False,16,0.0035357736,99.66722129783693,17.0,True,0.039097268067612774,3.0505718432347044,0.8026428
ADAMTS12,ENSG00000151388,774,False,774,0.18822795,83.9018302828619,905.0,True,1.1559299336507307,2.9657333710733482,0.6984625
C1QTNF3,ENSG00000082196,33,False,33,0.0068635605,99.31364392678869,33.0,True,0.11573372029313107,3.0325171815414604,0.7523084
CTD-2024P10.2,ENSG00000271874,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.018099510247173094,3.064460765322467,0.8413636
SPEF2,ENSG00000152582,149,False,149,0.032861896,96.9009983361065,158.0,True,0.3867059040214101,3.039845462647133,0.7727389
IL7R,ENSG00000168685,1482,False,1482,0.6986273,69.17637271214643,3359.0,True,2.2333184220275517,3.6879357000744117,3.1055205
LMBRD2,ENSG00000164187,486,False,486,0.111896835,89.891846921797,538.0,True,0.9174618564167731,2.952705141982645,0.6437721
SLC1A3,ENSG00000079215,1300,False,1300,0.4251248,72.96173044925125,2044.0,True,1.8623491178192255,3.592046238590125,2.7386875
CTD-2653M23.3,ENSG00000272103,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.04807365226977621,3.064291493830871,0.8408917
C5orf42,ENSG00000197603,1032,False,1032,0.25395176,78.53577371048253,1221.0,True,1.4407164940779789,2.9772649521574266,0.58958566
GDNF,ENSG00000168621,390,False,390,0.102121465,91.88851913477536,491.0,True,0.8033952831596664,3.177109946096651,1.6934875
LIFR,ENSG00000113594,1395,False,1395,0.43677205,70.98585690515806,2100.0,True,1.9010032922608195,3.195031415214412,1.219875
OSMR,ENSG00000145623,2696,False,2696,1.015391,43.92678868552413,4882.0,True,2.6551990749732113,3.1568523984208454,0.551349
RICTOR,ENSG00000164327,1257,False,1257,0.3186356,73.85607321131448,1532.0,True,1.7447793355735586,3.0963815963133907,1.0725319
FYB,ENSG00000082074,24,False,24,0.006031614,99.50083194675541,29.0,True,0.07787403485977615,2.9870978742367975,0.6256844
PRKAA1,ENSG00000132356,1148,False,1148,0.28930947,76.12312811980033,1391.0,True,1.5814287189480796,3.048531991907162,0.8785306
SEPP1,ENSG00000250722,27,False,27,0.0068635605,99.43843594009984,33.0,True,0.09011735749260558,3.107746175030689,0.9620386
CTD-2201E18.5,ENSG00000271788,37,False,37,0.0076955073,99.23044925124792,37.0,True,0.10251396221069167,2.9977712588498395,0.6554406
CTD-2035E11.3,ENSG00000251131,99,False,99,0.031198002,97.94093178036606,150.0,True,0.32864333043104005,4.065393813724745,3.631855
CTD-2035E11.5,ENSG00000272144,92,False,92,0.019966722,98.0865224625624,96.0,True,0.26880862673664707,3.102820272263494,0.9483057
ZNF131,ENSG00000172262,1178,False,1178,0.2936772,75.49916805324459,1412.0,True,1.5772566908206846,2.9857048146483915,0.6238042
HMGCS1,ENSG00000112972,468,False,468,0.11231281,90.26622296173045,540.0,True,0.9035593336026151,2.9662610966119143,0.74799395
CCL28,ENSG00000151882,372,False,372,0.09276206,92.26289517470882,446.0,True,0.8064001396526825,3.0111728965187567,0.94938856
RP11-159F24.5,ENSG00000248240,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.04365271615195892,3.0350298139101235,0.75931334
ITGA1,ENSG00000213949,645,False,645,0.15765391,86.58485856905158,758.0,True,1.0986496659746854,3.0532577861519763,1.0658755
ITGA2,ENSG00000164171,1625,False,1625,0.69446754,66.20216306156405,3339.0,True,2.2962687250466236,3.55515315578817,1.7252758
ESM1,ENSG00000164283,634,False,634,0.265599,86.81364392678869,1277.0,True,1.453164209950394,3.694575049810535,3.4978466
CCNO,ENSG00000152669,40,False,40,0.008735441,99.16805324459234,42.0,True,0.13310091724582632,3.1819956752103393,1.169038
SLC38A9,ENSG00000177058,388,False,388,0.08444259,91.93011647254575,406.0,True,0.7714625878287851,3.0112194637121763,0.94959736
CTD-2031P19.5,ENSG00000262211,30,False,30,0.0062396005,99.37603993344426,30.0,True,0.11810795948534336,3.200477115064741,1.2205623
CTD-2031P19.3,ENSG00000227908,37,False,37,0.0076955073,99.23044925124792,37.0,True,0.12752279701840438,3.167607570927861,1.1289256
PART1,ENSG00000152931,31,False,31,0.0076955073,99.35524126455907,37.0,True,0.11801682858952707,3.96118883062343,3.341343
RNF180,ENSG00000164197,221,False,221,0.050332777,95.40349417637272,242.0,True,0.6016567921644055,3.139884243708412,1.5265591
CTD-2116N20.1,ENSG00000250081,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.017181710741922922,2.9786683107424423,0.6021837
PPWD1,ENSG00000113593,709,False,709,0.16597338,85.25374376039933,798.0,True,1.2086337732706591,3.1005287313461665,1.2643112
CTC-534A2.2,ENSG00000253251,42,False,42,0.009151414,99.12645590682196,44.0,True,0.1289448161084894,2.99459796374696,0.6465938
CCNB1,ENSG00000134057,251,False,251,0.10524126,94.77953410981698,506.0,True,0.7235008836881376,3.476853674784329,3.0376055
SERF1A,ENSG00000172058,32,False,32,0.006655574,99.33444259567388,32.0,True,0.10284534151149864,3.0959859939536005,0.9292525
NAIP,ENSG00000249437,245,False,245,0.05386855,94.90432612312813,259.0,True,0.49489251524623995,2.9613117108843916,0.7257998
GTF2H2,ENSG00000145736,645,False,645,0.14871049,86.58485856905158,715.0,True,1.0478681115177868,2.971222078756208,0.7215032
RP11-389C8.3,ENSG00000272365,25,False,25,0.005199667,99.48003327787022,25.0,True,0.09631683804347071,3.091462208138457,0.9166407
CTD-2631K10.1,ENSG00000249085,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.013702273196236976,3.1605185614582743,1.1091622
TMEM171,ENSG00000157111,701,False,701,0.18011647,85.42013311148087,866.0,True,1.195235080158348,2.954199650493149,0.6500458
ANKRA2,ENSG00000164331,556,False,556,0.125,88.43594009983362,601.0,True,1.02934864217937,3.086241275804412,1.2043349
ARHGEF28,ENSG00000214944,346,False,346,0.08943427,92.80366056572379,430.0,True,0.868314332869176,3.41031572104574,2.7392344
ENC1,ENSG00000171617,1487,False,1487,0.57778704,69.07237936772046,2778.0,True,1.9867305980982226,3.0907971744518234,0.82111835
HEXB,ENSG00000049860,1275,False,1275,0.33673045,73.48169717138103,1619.0,True,1.6364091337664135,3.122504818065489,1.1784459
POLK,ENSG00000122008,1197,False,1197,0.3047005,75.10399334442596,1465.0,True,1.5729539915160091,2.9833650811601355,0.614318
ANKDD1B,ENSG00000189045,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.02872917022218611,3.1544863704547605,1.0923451
F2R,ENSG00000181104,106,False,106,0.024334442,97.79534109816971,117.0,True,0.272140826237452,2.9967900320432466,0.6527051
ZBED3-AS1,ENSG00000250802,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.0544891364637951,3.0996277128576466,0.9394052
CTD-2037K23.2,ENSG00000245556,399,False,399,0.09130616,91.70133111480865,439.0,True,0.7879402426031437,2.9931235294867746,0.8684511
DMGDH,ENSG00000132837,193,False,193,0.043677203,95.98585690515807,210.0,True,0.5348470280192494,3.234524654371684,1.9509479
BHMT2,ENSG00000132840,164,False,164,0.036189683,96.58901830282862,174.0,True,0.44880494943174964,3.188491648889219,1.1871481
HOMER1,ENSG00000152413,472,False,472,0.10794509,90.18302828618968,519.0,True,0.9112705929075081,2.9789980250189063,0.7541453
SERINC5,ENSG00000164300,318,False,318,0.078618966,93.38602329450916,378.0,True,0.7259801669341176,3.3911914063581747,2.6534767
CTC-325J23.2,ENSG00000249655,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.03315097873551366,3.279928698742066,1.4420645
MTRNR2L2,ENSG00000271043,774,False,774,0.1828203,83.9018302828619,879.0,True,1.1234069029791423,2.9286741762457935,0.5428941
ATG10,ENSG00000152348,606,False,606,0.14184693,87.39600665557404,682.0,True,1.0267464740153864,2.9795785863907844,0.75658244
ATP6AP1L,ENSG00000205464,203,False,203,0.043677203,95.77787021630616,210.0,True,0.500233447199535,3.031408376686236,1.040129
RP11-343L5.2,ENSG00000271862,22,False,22,0.004575707,99.5424292845258,22.0,True,0.05042579704725021,3.223251266948434,1.2840542
CTC-428H11.2,ENSG00000272367,55,False,55,0.011647254,98.85607321131448,56.0,True,0.1441842684890508,3.0482831833455926,0.7962623
TMEM161B,ENSG00000164180,591,False,591,0.13664725,87.70798668885192,657.0,True,0.9911033329157726,2.9950117302056842,0.8213682
MEF2C,ENSG00000081189,323,False,323,0.0827787,93.28202995008319,398.0,True,0.6833507314735398,2.979375353601633,0.8068012
MEF2C-AS1,ENSG00000248309,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.017546142367857818,2.9547470144271677,0.53549373
RP11-213H15.1,ENSG00000234292,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.028690310627635673,3.000216480743571,0.6622576
LUCAT1,ENSG00000248323,226,False,226,0.053036604,95.29950083194676,255.0,True,0.6137038714740349,3.2938320978597826,2.2168958
POU5F2,ENSG00000248483,120,False,120,0.025790349,97.50415973377704,124.0,True,0.3268370473386524,3.0676998898100996,0.85039395
MCTP1,ENSG00000175471,76,False,76,0.017678868,98.41930116472545,85.0,True,0.24863641076483134,3.0959743685751273,0.9292201
GPR150,ENSG00000178015,11,False,11,0.0022878535,99.77121464226289,11.0,True,0.03755520625916216,3.03221540617357,0.7514671
SPATA9,ENSG00000145757,32,False,32,0.0068635605,99.33444259567388,33.0,True,0.086798408415252,2.987704438165039,0.6273754
ELL2,ENSG00000118985,1627,False,1627,0.5790349,66.16056572379367,2784.0,True,2.058745712223207,3.023431613758615,0.5634059
PCSK1,ENSG00000175426,26,False,26,0.0056156404,99.45923460898503,27.0,True,0.0782845061709148,3.1010385924806525,0.9433386
ERAP1,ENSG00000164307,819,False,819,0.20341098,82.96589018302829,978.0,True,1.3167378995380792,3.034786346486614,0.9883355
CTD-2260A17.1,ENSG00000248734,51,False,51,0.010607321,98.93926788685525,51.0,True,0.136220540302016,3.107111423673071,0.960269
ERAP2,ENSG00000164308,664,False,664,0.15994176,86.18968386023295,769.0,True,1.1524400634716905,3.090148431315094,1.2207364
RGMB,ENSG00000174136,1072,False,1072,0.31842762,77.70382695507487,1531.0,True,1.5985162489530154,3.0974365515549813,1.0768092
ST8SIA4,ENSG00000113532,12,False,12,0.0027038269,99.7504159733777,13.0,True,0.045260644238209885,2.9789273537229106,0.60290587
PAM,ENSG00000145730,2068,False,2068,0.6763727,56.98835274542429,3252.0,True,2.2601896872907403,3.097391902959271,0.846347
NUDT12,ENSG00000112874,291,False,291,0.063643925,93.94758735440931,306.0,True,0.6264181619039207,2.9505722583693608,0.6776417
CTD-2587M2.1,ENSG00000249476,127,False,127,0.026414309,97.3585690515807,127.0,True,0.3404215217981336,3.0659987419887673,0.8456513
TMEM232,ENSG00000186952,15,False,15,0.0031198002,99.68801996672212,15.0,True,0.05288687417392141,2.9944980536932944,0.6463153
STARD4-AS1,ENSG00000246859,376,False,376,0.08922629,92.17970049916805,429.0,True,0.8907664767771496,3.5242243001817664,3.2500262
NREP,ENSG00000134986,2317,False,2317,1.4600666,51.80948419301165,7020.0,True,2.807281660155581,3.473747785084487,0.9888102
EPB41L4A,ENSG00000129595,46,False,46,0.009775374,99.04326123128119,47.0,True,0.15167713839518784,2.9849784258076664,0.6197756
DCP2,ENSG00000172795,713,False,713,0.17117305,85.17054908485858,823.0,True,1.1785640983092487,2.9277460337334493,0.5389979
CTC-428G20.3,ENSG00000248175,38,False,38,0.008111481,99.20965058236273,39.0,True,0.09426442061098775,2.9738605934633786,0.5887803
CTC-505O3.3,ENSG00000249021,37,False,37,0.0076955073,99.23044925124792,37.0,True,0.13262926952384316,3.1591660890471,1.1053916
ATG12,ENSG00000145782,1795,False,1795,0.5563644,62.666389351081534,2675.0,True,2.072314991808295,3.081073805510535,0.78392076
CTD-2287O16.5,ENSG00000271918,113,False,113,0.023710482,97.64975041597339,114.0,True,0.25083278773934864,2.9732876500327166,0.587183
CTC-441N14.2,ENSG00000247311,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.015437224443544785,3.077312851318188,0.8771938
ZNF608,ENSG00000168916,39,False,39,0.008527454,99.18885191347754,41.0,True,0.12415237026455657,2.972734292676634,0.5856403
GRAMD3,ENSG00000155324,1914,False,1914,0.72212976,60.19134775374376,3472.0,True,2.3058898495098195,3.1811188485200548,0.62287045
C5orf63,ENSG00000164241,318,False,318,0.07217138,93.38602329450916,347.0,True,0.658487784219428,2.978772448983937,0.80409765
FBN2,ENSG00000138829,296,False,296,0.0702995,93.84359400998336,338.0,True,0.5893107398503676,2.911911879502809,0.50427985
KIAA1024L,ENSG00000186367,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.023812892565305672,3.2508322802680283,1.360947
RAPGEF6,ENSG00000158987,193,False,193,0.042429283,95.98585690515807,204.0,True,0.421642265908826,3.0130454279535956,0.6980233
SLC22A5,ENSG00000197375,52,False,52,0.011231281,98.91846921797006,54.0,True,0.1550118446277487,3.246300651453631,1.3483133
AC116366.6,ENSG00000234290,15,False,15,0.0031198002,99.68801996672212,15.0,True,0.058441061148980414,3.0988138840403776,0.93713635
GDF9,ENSG00000164404,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.016962064134481324,3.1641527287239977,1.1192939
LEAP2,ENSG00000164406,422,False,422,0.09255408,91.22296173044924,445.0,True,0.9012723342800872,3.223134447583911,1.8998717
TCF7,ENSG00000081059,249,False,249,0.05511647,94.82113144758736,265.0,True,0.6084724629644077,3.0897854243394627,1.3019048
CDKL3,ENSG00000006837,292,False,292,0.063643925,93.92678868552413,306.0,True,0.608753075272151,2.960896404512722,0.72393745
RP11-215P8.3,ENSG00000248559,58,False,58,0.012271214,98.7936772046589,59.0,True,0.1800013317840527,3.010090160720546,0.68978435
TXNDC15,ENSG00000113621,1266,False,1266,0.32716307,73.66888519134775,1573.0,True,1.6465858635810167,2.9611580369021797,0.5242818
VTRNA2-1,ENSG00000270123,30,False,30,0.0062396005,99.37603993344426,30.0,True,0.11403006214668433,3.0664286456522274,0.84684986
KLHL3,ENSG00000146021,125,False,125,0.027038269,97.40016638935109,130.0,True,0.3392077021975318,3.0218457196472084,0.72255754
